scenario_id	name	minimal_pair_group	scenario_version	claim	object	truth	belief	evidence_source	reliable	defeater	gettier	guessing	paraphrase_id	example_id	scenario_text	split_group	split
s00997	Ari	mp88579d2fe11e5a70	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	False	True	perception	False	True	False	True	2	s00997-p2	The issue was whether the orchard gate is unlocked. Ari made a direct observation concerning the state of the orchard gate, which appeared to support the proposition, and the source had a strong record of error. Ari's resulting position was described as follows: Ari accepted the claim. Events did not match the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mp88579d2fe11e5a70	coding
s00998	Casey	mp14aa49b262f31583	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	False	True	testimony	False	False	False	True	0	s00998-p0	Casey considered whether the orchard gate is unlocked. Casey was told by a staff member about the state of the orchard gate, which appeared to support the proposition. the source had a strong record of error. Casey accepted the claim. Events did not match the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mp14aa49b262f31583	coding
s00998	Casey	mp14aa49b262f31583	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	False	True	testimony	False	False	False	True	1	s00998-p1	For Casey, the proposition under consideration was that the orchard gate is unlocked. Events did not match the claim. Casey was told by a staff member about the state of the orchard gate, which appeared to support the proposition; the source had a strong record of error. Casey accepted the claim. The position was selected arbitrarily without using the source. Contrary information was absent.	family|mp14aa49b262f31583	coding
s00998	Casey	mp14aa49b262f31583	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	False	True	testimony	False	False	False	True	2	s00998-p2	The issue was whether the orchard gate is unlocked. Casey was told by a staff member about the state of the orchard gate, which appeared to support the proposition, and the source had a strong record of error. Casey's resulting position was described as follows: Casey accepted the claim. Events did not match the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mp14aa49b262f31583	coding
s00999	Casey	mp14aa49b262f31583	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	False	True	testimony	False	True	False	True	0	s00999-p0	Casey considered whether the orchard gate is unlocked. Casey was told by a staff member about the state of the orchard gate, which appeared to support the proposition. the source had a strong record of error. Casey accepted the claim. Events did not match the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mp14aa49b262f31583	coding
s00999	Casey	mp14aa49b262f31583	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	False	True	testimony	False	True	False	True	1	s00999-p1	For Casey, the proposition under consideration was that the orchard gate is unlocked. Events did not match the claim. Casey was told by a staff member about the state of the orchard gate, which appeared to support the proposition; the source had a strong record of error. Casey accepted the claim. The position was selected arbitrarily without using the source. Credible contrary information was available but left unresolved.	family|mp14aa49b262f31583	coding
s00999	Casey	mp14aa49b262f31583	epistemic-v3	the orchard gate is unlocked	the state of the orchard gate	False	True	testimony	False	True	False	True	2	s00999-p2	The issue was whether the orchard gate is unlocked. Casey was told by a staff member about the state of the orchard gate, which appeared to support the proposition, and the source had a strong record of error. Casey's resulting position was described as follows: Casey accepted the claim. Events did not match the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mp14aa49b262f31583	coding
s01000	Devon	mp7c00069356965c79	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	False	False	False	True	0	s01000-p0	Devon considered whether the lake path is open. Devon was told by a staff member about the state of the lake path, which appeared to support the proposition. the source had a strong record of error. Devon accepted the claim. Events matched the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mp7c00069356965c79	evaluation
s01000	Devon	mp7c00069356965c79	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	False	False	False	True	1	s01000-p1	For Devon, the proposition under consideration was that the lake path is open. Events matched the claim. Devon was told by a staff member about the state of the lake path, which appeared to support the proposition; the source had a strong record of error. Devon accepted the claim. The position was selected arbitrarily without using the source. Contrary information was absent.	family|mp7c00069356965c79	evaluation
s01000	Devon	mp7c00069356965c79	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	False	False	False	True	2	s01000-p2	The issue was whether the lake path is open. Devon was told by a staff member about the state of the lake path, which appeared to support the proposition, and the source had a strong record of error. Devon's resulting position was described as follows: Devon accepted the claim. Events matched the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mp7c00069356965c79	evaluation
s01001	Devon	mp7c00069356965c79	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	False	True	False	True	0	s01001-p0	Devon considered whether the lake path is open. Devon was told by a staff member about the state of the lake path, which appeared to support the proposition. the source had a strong record of error. Devon accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mp7c00069356965c79	evaluation
s01001	Devon	mp7c00069356965c79	epistemic-v3	the lake path is open	the state of the lake path	True	True	testimony	False	True	False	True	1	s01001-p1	For Devon, the proposition under consideration was that the lake path is open. Events matched the claim. Devon was told by a staff member about the state of the lake path, which appeared to support the proposition; the source had a strong record of error. Devon accepted the claim. The position was selected arbitrarily without using the source. Credible contrary information was available but left unresolved.	family|mp7c00069356965c79	evaluation
