example_id	scenario_id	paraphrase_id	split	predicate	label	stable	confidence	forward_label	reversed_label	forward_margin	reversed_margin
s01128-p2	s01128	2	coding	true	True	True	0.9999999999852527	True	True	24.939956665039062	28.047637939453125
s01128-p2	s01128	2	coding	justified	True	True	0.9999999999999611	True	True	30.876937866210938	33.46491622924805
s01128-p2	s01128	2	coding	lucky_guessed	False	True	0.9999999999993027	False	False	30.1190242767334	27.991561889648438
s01129-p0	s01129	0	coding	knows	True	True	0.9999997525660628	True	True	15.212121963500977	20.785255432128906
s01129-p0	s01129	0	coding	believes	True	True	0.9999999999994942	True	True	28.312694549560547	32.63801574707031
s01129-p0	s01129	0	coding	true	True	True	0.9999999658534439	True	True	17.192604064941406	21.464618682861328
s01129-p0	s01129	0	coding	justified	True	True	0.9999999998949705	True	True	22.97677993774414	29.298336029052734
s01129-p0	s01129	0	coding	lucky_guessed	False	True	0.9999999999879461	False	False	26.81644058227539	25.141632080078125
s01129-p1	s01129	1	coding	knows	False	True	0.9329470540482683	False	False	3.6026611328125	2.6328659057617188
s01129-p1	s01129	1	coding	believes	True	True	0.9999999999840159	True	True	24.859432220458984	30.305988311767578
s01129-p1	s01129	1	coding	true	True	True	0.9999816988669168	True	True	10.908529281616211	14.433563232421875
s01129-p1	s01129	1	coding	justified	True	True	0.9999850354253518	True	True	11.109809875488281	13.961177825927734
s01129-p1	s01129	1	coding	lucky_guessed	False	True	0.9999999742478245	False	False	18.07522964477539	17.474746704101562
s01129-p2	s01129	2	coding	knows	True	True	0.9999999104603576	True	True	16.22858428955078	20.144180297851562
s01129-p2	s01129	2	coding	believes	True	True	0.999999999999454	True	True	28.235942840576172	32.08510971069336
s01129-p2	s01129	2	coding	true	True	True	0.9999995534012811	True	True	14.621604919433594	18.268489837646484
s01129-p2	s01129	2	coding	justified	True	True	0.9999999994859392	True	True	21.38867950439453	25.608848571777344
s01129-p2	s01129	2	coding	lucky_guessed	False	True	0.9999999999932262	False	False	28.057086944580078	25.717960357666016
s01130-p0	s01130	0	coding	knows	False	True	0.9992171862057503	False	False	9.727653503417969	7.151832580566406
s01130-p0	s01130	0	coding	believes	True	True	0.9999999711760897	True	True	17.362060546875	21.0107421875
s01130-p0	s01130	0	coding	true		False	0.7996608875482716	True	True	1.4253406524658203	1.384176254272461
s01130-p0	s01130	0	coding	justified	False	True	0.9997460356911094	False	False	9.718921661376953	8.27806282043457
s01130-p0	s01130	0	coding	lucky_guessed	True	True	0.9782693673111021	True	True	3.8070621490478516	3.9682540893554688
s01130-p1	s01130	1	coding	knows	False	True	0.9997520988981368	False	False	11.05135726928711	8.30223274230957
s01130-p1	s01130	1	coding	believes	True	True	0.9999999904108275	True	True	18.462631225585938	21.856159210205078
s01130-p1	s01130	1	coding	true		False	0.7368742417711798	True	True	1.02978515625	1.1146736145019531
s01130-p1	s01130	1	coding	justified	False	True	0.997973261956174	False	False	7.587514877319336	6.199298858642578
s01130-p1	s01130	1	coding	lucky_guessed	True	True	0.994819097864078	True	True	5.811433792114258	5.25758171081543
s01130-p2	s01130	2	coding	knows	False	True	0.9951281645747435	False	False	6.197198867797852	5.319400787353516
s01130-p2	s01130	2	coding	believes	True	True	0.9999999844934337	True	True	17.98200225830078	20.12909698486328
s01130-p2	s01130	2	coding	true		False	0.5131386067925257	False	False	0.0525665283203125	0.339324951171875
s01130-p2	s01130	2	coding	justified	False	True	0.9999409041038867	False	False	9.736289978027344	9.85174560546875
s01130-p2	s01130	2	coding	lucky_guessed	True	True	0.9630863739354867	True	True	4.120800018310547	3.2615623474121094
s01131-p0	s01131	0	coding	knows	False	True	0.9999952631603611	False	False	14.877605438232422	12.260135650634766
s01131-p0	s01131	0	coding	believes	True	True	0.9999981405050522	True	True	13.19520378112793	15.890417098999023
s01131-p0	s01131	0	coding	true	False	True	0.9990164283637535	False	False	6.923336029052734	7.548295974731445
s01131-p0	s01131	0	coding	justified	False	True	0.9999991128926241	False	False	16.315406799316406	13.935298919677734
s01131-p0	s01131	0	coding	lucky_guessed	True	True	0.998913888027096	True	True	6.824064254760742	7.173423767089844
s01131-p1	s01131	1	coding	knows	False	True	0.999999723276412	False	False	17.477027893066406	15.10024642944336
s01131-p1	s01131	1	coding	believes	True	True	0.9999992737357498	True	True	14.135351181030273	15.770185470581055
s01131-p1	s01131	1	coding	true	False	True	0.9953223974100408	False	False	5.360280990600586	6.654794692993164
s01131-p1	s01131	1	coding	justified	False	True	0.9999985851678345	False	False	14.839958190917969	13.468498229980469
s01131-p1	s01131	1	coding	lucky_guessed	True	True	0.9999602837676382	True	True	10.133710861206055	10.18572998046875
s01131-p2	s01131	2	coding	knows	False	True	0.9999576693888025	False	False	11.872329711914062	10.069957733154297
s01131-p2	s01131	2	coding	believes	True	True	0.9999916951753073	True	True	11.698665618896484	12.365903854370117
s01131-p2	s01131	2	coding	true	False	True	0.9999710173405724	False	False	10.82223129272461	10.448783874511719
s01131-p2	s01131	2	coding	justified	False	True	0.9999995097242822	False	False	15.542518615722656	14.528297424316406
s01131-p2	s01131	2	coding	lucky_guessed	True	True	0.9942811850299146	True	True	5.158258438110352	5.569501876831055
s01132-p0	s01132	0	coding	knows	False	True	0.9999980624109511	False	False	19.719066619873047	13.154064178466797
s01132-p0	s01132	0	coding	believes	False	True	0.9999999867479608	False	False	23.010498046875	18.139114379882812
s01132-p0	s01132	0	coding	true	False	True	0.9999814316846913	False	False	15.62624740600586	10.894035339355469
s01132-p0	s01132	0	coding	justified	False	True	0.9999999807192059	False	False	23.811588287353516	17.764156341552734
s01132-p0	s01132	0	coding	lucky_guessed	False	True	0.9999999790929198	False	False	21.28194808959961	17.683177947998047
s01132-p1	s01132	1	coding	knows	False	True	0.9999999905779502	False	False	23.591949462890625	18.480213165283203
s01132-p1	s01132	1	coding	believes	False	True	0.9999999999461548	False	False	26.505516052246094	23.644908905029297
s01132-p1	s01132	1	coding	true	False	True	0.9995269282608844	False	False	13.032962799072266	7.655790328979492
s01132-p1	s01132	1	coding	justified	False	True	0.9999999722723846	False	False	23.092018127441406	17.400836944580078
s01132-p1	s01132	1	coding	lucky_guessed	False	True	0.9999597271579969	False	False	10.119792938232422	11.747501373291016
s01132-p2	s01132	2	coding	knows	False	True	0.9999985319132572	False	False	16.98027801513672	13.431549072265625
s01132-p2	s01132	2	coding	believes	False	True	0.9999999996328485	False	False	24.083452224731445	21.72524642944336
s01132-p2	s01132	2	coding	true	False	True	0.9962991242523823	False	False	10.06759262084961	5.595478057861328
s01132-p2	s01132	2	coding	justified	False	True	0.9999985721170733	False	False	17.305824279785156	13.45931625366211
s01132-p2	s01132	2	coding	lucky_guessed	False	True	0.9999997192679837	False	False	15.913368225097656	15.085865020751953
s01133-p0	s01133	0	coding	knows	False	True	0.9999999925335401	False	False	23.826568603515625	18.712844848632812
s01133-p0	s01133	0	coding	believes	False	True	0.9999999977118782	False	False	23.265003204345703	19.89553451538086
s01133-p0	s01133	0	coding	true	False	True	0.9999973739248733	False	False	15.460792541503906	12.850017547607422
s01133-p0	s01133	0	coding	justified	False	True	0.9999999775298976	False	False	22.119544982910156	17.611080169677734
s01133-p0	s01133	0	coding	lucky_guessed	False	True	0.9999998177418087	False	False	18.842529296875	15.517841339111328
s01133-p1	s01133	1	coding	knows	False	True	0.9999999999685542	False	False	27.47747039794922	24.182754516601562
s01133-p1	s01133	1	coding	believes	False	True	0.9999999999883785	False	False	28.53700828552246	25.178163528442383
s01133-p1	s01133	1	coding	true	False	True	0.9999992306512132	False	False	16.33124542236328	14.077720642089844
s01133-p1	s01133	1	coding	justified	False	True	0.9999999997079828	False	False	24.916784286499023	21.954208374023438
s01133-p1	s01133	1	coding	lucky_guessed	False	True	0.9998274656248949	False	False	8.664741516113281	10.265872955322266
s01133-p2	s01133	2	coding	knows	False	True	0.9999999957317272	False	False	21.582977294921875	19.272056579589844
s01133-p2	s01133	2	coding	believes	False	True	0.9999999995261792	False	False	23.047325134277344	21.470191955566406
s01133-p2	s01133	2	coding	true	False	True	0.9993766161397275	False	False	10.081615447998047	7.379724502563477
s01133-p2	s01133	2	coding	justified	False	True	0.9999999613635207	False	False	20.066364288330078	17.069068908691406
s01133-p2	s01133	2	coding	lucky_guessed	False	True	0.9999999782880891	False	False	17.72787857055664	17.645404815673828
s01134-p0	s01134	0	coding	knows	False	True	0.9999999911340021	False	False	19.214996337890625	18.54104232788086
s01134-p0	s01134	0	coding	believes	True	True	0.9999993157974402	True	True	14.195011138916016	17.346027374267578
s01134-p0	s01134	0	coding	true	False	True	0.9999999976277806	False	False	19.859439849853516	20.68008804321289
s01134-p0	s01134	0	coding	justified	False	True	0.9999999999997112	False	False	29.812889099121094	28.87303924560547
s01134-p0	s01134	0	coding	lucky_guessed		False	0.5356924369024937	True	False	0.14923858642578125	0.14301300048828125
s01134-p1	s01134	1	coding	knows	False	True	0.999946679792301	False	False	13.216472625732422	9.839141845703125
s01134-p1	s01134	1	coding	believes	True	True	0.9999859639862803	True	True	11.173870086669922	13.384294509887695
s01134-p1	s01134	1	coding	true	False	True	0.9999997316715891	False	False	17.683551788330078	15.131053924560547
s01134-p1	s01134	1	coding	justified	False	True	0.999999937451897	False	False	20.850669860839844	16.587329864501953
s01134-p1	s01134	1	coding	lucky_guessed		False	0.653485481785137	True	True	0.6343955993652344	1.2899932861328125
s01134-p2	s01134	2	coding	knows	False	True	0.9999979865708886	False	False	13.43612289428711	13.115669250488281
s01134-p2	s01134	2	coding	believes	True	True	0.9999679637332541	True	True	10.348609924316406	14.918807983398438
s01134-p2	s01134	2	coding	true	False	True	0.9999999986519289	False	False	23.43610382080078	20.424591064453125
s01134-p2	s01134	2	coding	justified	False	True	0.9999999999891158	False	False	26.150463104248047	25.24370574951172
s01134-p2	s01134	2	coding	lucky_guessed	False	True	0.9936144146709648	False	False	5.40831184387207	5.047306060791016
s01135-p0	s01135	0	coding	knows	False	True	0.999999999450725	False	False	21.335731506347656	21.32242202758789
s01135-p0	s01135	0	coding	believes	True	True	0.999974065630917	True	True	10.559915542602539	13.11695671081543
s01135-p0	s01135	0	coding	true	False	True	0.9999999993532082	False	False	21.15899658203125	22.684932708740234
s01135-p0	s01135	0	coding	justified	False	True	0.9999999999997735	False	False	29.979991912841797	29.11614990234375
s01135-p0	s01135	0	coding	lucky_guessed		False	0.7644357970103468	False	False	1.3947334289550781	1.177154541015625
s01135-p1	s01135	1	coding	knows	False	True	0.999997086161994	False	False	14.817588806152344	12.746036529541016
s01135-p1	s01135	1	coding	believes	True	True	0.9999743234855613	True	True	10.569908142089844	13.354066848754883
s01135-p1	s01135	1	coding	true	False	True	0.9999999268599107	False	False	16.430889129638672	16.816436767578125
s01135-p1	s01135	1	coding	justified	False	True	0.9999999963346121	False	False	21.911678314208984	19.424331665039062
s01135-p1	s01135	1	coding	lucky_guessed		False	0.6056587450229227	False	True	0.42910003662109375	0.8461418151855469
s01135-p2	s01135	2	coding	knows	False	True	0.9999988719971271	False	False	15.063591003417969	13.695060729980469
s01135-p2	s01135	2	coding	believes	True	True	0.9986286059836297	True	True	6.590555191040039	12.041780471801758
s01135-p2	s01135	2	coding	true	False	True	0.9999999991561476	False	False	22.95972442626953	20.893043518066406
s01135-p2	s01135	2	coding	justified	False	True	0.9999999999985403	False	False	27.914592742919922	27.252761840820312
s01135-p2	s01135	2	coding	lucky_guessed	False	True	0.9998976314464822	False	False	9.781330108642578	9.18682861328125
s01136-p0	s01136	0	evaluation	knows	False	True	0.9999999965529544	False	False	22.53860092163086	19.485748291015625
s01136-p0	s01136	0	evaluation	believes	True	True	0.9999981503493638	True	True	13.200511932373047	15.220830917358398
s01136-p0	s01136	0	evaluation	true	False	True	0.9999833162800899	False	False	12.928680419921875	11.001060485839844
s01136-p0	s01136	0	evaluation	justified	False	True	0.9992937489028694	False	False	8.342864990234375	7.254833221435547
s01136-p0	s01136	0	evaluation	lucky_guessed	True	True	0.9761538629744193	True	True	3.7119979858398438	4.252777099609375
s01136-p1	s01136	1	evaluation	knows	False	True	0.9999999759385766	False	False	19.83423614501953	17.54265594482422
s01136-p1	s01136	1	evaluation	believes	True	True	0.9997935627677929	True	True	8.485307693481445	10.392660140991211
s01136-p1	s01136	1	evaluation	true	False	True	0.9999966404708219	False	False	13.30331039428711	12.603706359863281
s01136-p1	s01136	1	evaluation	justified	False	True	0.9945077284865905	False	False	5.729227066040039	5.198905944824219
s01136-p1	s01136	1	evaluation	lucky_guessed	True	True	0.9708790594138194	True	True	4.903076171875	3.506744384765625
s01136-p2	s01136	2	evaluation	knows	False	True	0.9999999526157064	False	False	19.24966812133789	16.864974975585938
s01136-p2	s01136	2	evaluation	believes	True	True	0.9999998343217981	True	True	15.613218307495117	18.313453674316406
s01136-p2	s01136	2	evaluation	true	False	True	0.999789478366347	False	False	10.204216003417969	8.46571159362793
s01136-p2	s01136	2	evaluation	justified		False	0.7751895869139637	False	False	1.2378501892089844	2.2413597106933594
s01136-p2	s01136	2	evaluation	lucky_guessed	False	True	0.9914444970522779	False	False	4.752588272094727	5.014196395874023
s01137-p0	s01137	0	evaluation	knows	False	True	0.9999999997534526	False	False	24.960933685302734	22.12346649169922
s01137-p0	s01137	0	evaluation	believes	True	True	0.9999874751890968	True	True	11.287786483764648	13.049846649169922
s01137-p0	s01137	0	evaluation	true	False	True	0.9999988183140658	False	False	15.815071105957031	13.648567199707031
s01137-p0	s01137	0	evaluation	justified	False	True	0.999992367334497	False	False	12.163013458251953	11.783065795898438
s01137-p0	s01137	0	evaluation	lucky_guessed	True	True	0.9979295240102857	True	True	7.161365509033203	6.17790412902832
s01137-p1	s01137	1	evaluation	knows	False	True	0.9999999999136282	False	False	24.595104217529297	23.172359466552734
s01137-p1	s01137	1	evaluation	believes	True	True	0.9332261940053913	True	True	2.6373367309570312	2.8916854858398438
s01137-p1	s01137	1	evaluation	true	False	True	0.9999999256397909	False	False	16.588245391845703	16.414344787597656
s01137-p1	s01137	1	evaluation	justified	False	True	0.9999907227880555	False	False	12.823753356933594	11.587940216064453
s01137-p1	s01137	1	evaluation	lucky_guessed	True	True	0.9992764282450528	True	True	7.230587005615234	8.146371841430664
s01137-p2	s01137	2	evaluation	knows	False	True	0.9999999995343607	False	False	23.865692138671875	21.48760986328125
s01137-p2	s01137	2	evaluation	believes	True	True	0.9978644851462207	True	True	6.146909713745117	7.197042465209961
s01137-p2	s01137	2	evaluation	true	False	True	0.9999996159773564	False	False	17.063152313232422	14.772563934326172
